"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","fastGreedy_cluster","glay_cluster","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.523320158102767","2.9958830083755793E-4","0.2838231994615212","0.0","2","7","17","14","false","AP2A1","338.5","0","2","0","0.9927281839824128","false","0","AP2A1","158946","0.5374203821656051"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","ALDH1B1","330.0","0","1","0","0.991603922953378","false","0","ALDH1B1","0","0.0"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","ALDH18A1","330.0","0","1","0","0.991603922953378","false","0","ALDH18A1","0","0.0"
"3.5098814229249014","3.084141147691108E-4","0.2849099099099099","0.0","3","7","24","2","false","AKAP8L","209.66666666666666","0","3","0","0.9927669123258649","false","0","AKAP8L","144946","0.38641975308641974"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","AKAP8","330.0","0","1","0","0.991603922953378","false","0","AKAP8","0","0.0"
"3.801581027667984","2.1248262718629495E-5","0.2630484508213766","0.0","2","7","2","14","false","ACTL6A","177.5","0","2","0","0.9919262794591701","false","0","ACTL6A","8410","0.5042857142857143"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","ACOT8","330.0","0","1","0","0.991603922953378","false","0","ACOT8","0","0.0"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","ACACA","330.0","0","1","0","0.991603922953378","false","0","ACACA","0","0.0"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","ABCB7","330.0","0","1","0","0.991603922953378","false","0","ABCB7","0","0.0"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","AASS","330.0","0","1","0","0.991603922953378","false","0","AASS","0","0.0"
"3.6600790513833994","5.389235739176503E-4","0.2732181425485961","0.0","2","7","2","14","false","TAF9","261.0","0","2","0","0.9923340661343418","false","0","TAF9","110160","0.5210420841683366"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","TAF12","330.0","0","1","0","0.991603922953378","false","0","TAF12","0","0.0"
"3.9134387351778654","0.0","0.25552974447025556","0.0","1","7","2","14","false","CDC6","330.0","0","1","0","0.991603922953378","false","0","CDC6","0","0.0"
"3.7363636363636363","0.0","0.26763990267639903","1.0","2","7","2","8","false","YY1","181.0","0","2","0","0.9921142258318051","false","0","YY1","0","0.505586592178771"
"3.7363636363636363","4.1750817948048367E-4","0.26763990267639903","0.0","3","7","20","1","false","SOCS1","110.0","0","3","1","0.9921142258318051","false","0","SOCS1","33802","0.5023041474654378"
"2.9790513833992094","0.036764645994316406","0.3356773251957012","0.026533996683250415","165","7","20","2","false","RELA","11.866666666666667","0","164","28","0.9942966818922213","false","1","RELA","7617968","0.028996836032011912"
"3.9375494071146244","5.810661208464075E-4","0.25396506725557116","0.0","2","8","20","8","false","HDAC3","81.5","0","2","0","0.9915344397489493","false","0","HDAC3","42954","0.5"
"3.884584980237154","1.770498339198607E-4","0.2574277574277574","0.0","3","7","20","3","false","PRKCZ","87.5","0","3","1","0.9916870749849074","false","0","PRKCZ","16786","0.5058479532163743"
"3.844664031620553","8.795858268403991E-4","0.2601007504883315","0.0","4","8","20","4","false","CSNK2A1","56.0","0","4","1","0.9918021209463385","false","0","CSNK2A1","32772","0.3333333333333333"
"3.756521739130435","1.24989288565888E-4","0.2662037037037037","0.0","4","7","20","3","false","SETD7","163.5","0","4","2","0.9920561333166269","false","0","SETD7","27502","0.522508038585209"
"3.9786561264822136","0.0","0.2513411484204252","0.0","2","8","20","2","false","PRKACA","135.0","0","2","1","0.9914159765807429","false","0","PRKACA","0","0.0"
"3.7047430830039527","1.3111016668808466E-5","0.26992425050677477","0.6666666666666666","4","7","20","8","false","GTF2B","68.33333333333333","0","4","1","0.9922053513458099","false","0","GTF2B","1512","0.3673835125448029"
"3.7509881422924902","1.645351355004212E-5","0.2665964172813488","0.0","3","7","24","2","false","UXT","149.5","0","3","1","0.9920720802815778","false","0","UXT","10620","0.5987903225806451"
"3.7371541501976284","2.604180444197836E-4","0.2675832892649392","0.0","5","7","20","3","false","TP53BP2","114.66666666666667","0","5","2","0.9921119476939549","false","0","TP53BP2","39254","0.3563218390804598"
"3.9142292490118575","5.8349509909867524E-5","0.2554781379379986","0.0","3","8","20","3","false","RPS6KA5","74.5","0","3","1","0.9916016448155278","false","0","RPS6KA5","5136","0.5034246575342466"
"3.756521739130435","1.24989288565888E-4","0.2662037037037037","0.0","3","7","20","3","false","PHB","163.5","0","3","1","0.9920561333166269","false","0","PHB","27502","0.522508038585209"
"3.822924901185771","0.0","0.26157981803143093","1.0","2","7","20","8","false","IL8","86.5","0","2","0","0.9918647697372167","false","0","IL8","0","0.5274390243902439"
"3.9786561264822136","0.0","0.2513411484204252","0.0","2","8","20","2","false","HIST1H1C","135.0","0","2","1","0.9914159765807429","false","0","HIST1H1C","0","0.0"
"3.9786561264822136","0.0","0.2513411484204252","0.0","2","8","20","2","false","CDK5RAP3","135.0","0","2","1","0.9914159765807429","false","0","CDK5RAP3","0","0.0"
"3.9786561264822136","0.0","0.2513411484204252","0.0","1","8","20","2","false","CD69","135.0","0","1","0","0.9914159765807429","false","0","CD69","0","0.0"
"3.9786561264822136","0.0","0.2513411484204252","0.0","2","8","20","2","false","AATF","135.0","0","2","1","0.9914159765807429","false","0","AATF","0","0.0"
"4.537154150197629","0.0","0.22040247408310829","0.0","1","8","17","5","false","SCYL3","7.0","0","1","0","0.9898064721896321","false","0","SCYL3","0","0.0"
"3.5375494071146245","0.003782427401091113","0.28268156424581004","0.09523809523809523","9","7","17","5","false","CD44","63.142857142857146","0","8","0","0.9926871775011106","false","1","CD44","402402","0.1445067634444078"
"3.976679841897233","4.191847950107981E-5","0.2514660570519829","0.0","2","8","11","5","false","WASL","23.0","0","2","0","0.9914216719253682","false","0","WASL","540","0.5"
"3.5968379446640317","0.0015292779259212948","0.27802197802197803","0.0","2","7","11","12","false","CSF3R","18.0","0","2","0","0.9925163171623514","false","0","CSF3R","60836","0.5"
"3.5557312252964426","7.542130458117095E-5","0.2812361049355269","0.0","2","7","17","5","false","YARS","343.5","0","2","0","0.9926347803305579","false","0","YARS","90922","0.6284403669724771"
"2.81501976284585","0.15936427078876864","0.35523729289525413","0.0023987606403358267","362","6","17","5","false","TRAF6","5.1354466858789625","0","362","15","0.9947693954961214","false","0","TRAF6","40067268","0.010527125709968943"
"3.692094861660079","3.556952642302501E-5","0.27084894550904615","0.0","2","7","17","5","false","UBE2E1","232.0","0","2","0","0.992241801551412","false","0","UBE2E1","21814","0.54739336492891"
"3.7122529644268774","4.001593198351548E-4","0.2693781942078365","0.0","2","7","17","9","false","ZRANB1","196.5","0","2","0","0.9921837090362339","false","0","ZRANB1","32486","0.5064766839378239"
"3.8146245059288537","0.0","0.2621490001036162","0.0","2","7","17","5","false","ZNF675","347.0","0","2","1","0.9918886901846431","false","0","ZNF675","0","0.0"
"3.692094861660079","3.556952642302501E-5","0.27084894550904615","0.0","3","7","17","5","false","UBE2D2","232.0","0","3","1","0.992241801551412","false","0","UBE2D2","21814","0.54739336492891"
"3.335177865612648","0.0015267728243849843","0.2998340839061389","0.0","3","7","4","5","false","SAE1","293.0","0","3","0","0.9932703807907416","false","0","SAE1","378500","0.40782122905027934"
"3.524505928853755","0.001513110951627912","0.28372771111360323","0.0","3","7","9","8","false","RBBP7","238.33333333333334","0","3","0","0.9927247667756377","false","0","RBBP7","204182","0.41784037558685444"
"3.4727272727272727","9.968450220211842E-4","0.2879581151832461","0.0","3","7","24","9","false","PPP2CB","244.33333333333334","0","3","0","0.9928739848048205","false","0","PPP2CB","159908","0.41595441595441596"
"3.1861660079051384","0.002186118864919075","0.31385684158293015","0.1","6","7","4","5","false","NPM1","226.8","0","6","1","0.9936998097754896","false","0","NPM1","548386","0.2648711943793911"
"3.335177865612648","0.0015267728243849843","0.2998340839061389","0.0","3","7","4","5","false","NP","293.0","0","3","0","0.9932703807907416","false","0","NP","378500","0.40782122905027934"
"3.5557312252964426","7.542130458117095E-5","0.2812361049355269","0.0","2","7","17","5","false","GMFB","343.5","0","2","0","0.9926347803305579","false","0","GMFB","90922","0.6284403669724771"
"3.5545454545454547","7.086178183960676E-4","0.2813299232736573","0.0","2","7","17","5","false","ERH","269.5","0","2","0","0.992638197537333","false","0","ERH","136962","0.5133843212237094"
"3.656126482213439","6.234753362501988E-4","0.2735135135135135","0.3333333333333333","3","7","17","5","false","ACTR3","126.66666666666667","0","3","0","0.9923454568235924","false","0","ACTR3","66460","0.33778966131907306"
"3.656126482213439","6.234753362501988E-4","0.2735135135135135","0.3333333333333333","3","7","17","5","false","ACTR2","126.66666666666667","0","3","0","0.9923454568235924","false","0","ACTR2","66460","0.33778966131907306"
"4.537154150197629","0.0","0.22040247408310829","0.0","1","8","17","5","false","CD9","7.0","0","1","0","0.9898064721896321","false","0","CD9","0","0.0"
"3.5557312252964426","7.542130458117095E-5","0.2812361049355269","0.0","2","7","17","5","false","BTF3","343.5","0","2","0","0.9926347803305579","false","0","BTF3","90922","0.6284403669724771"
"3.4794466403162057","0.0013744362619132425","0.2874020220379416","0.0","3","7","15","8","false","ATIC","234.33333333333334","0","3","0","0.9928546206330945","false","0","ATIC","150380","0.41816009557945044"
"3.5557312252964426","7.542130458117095E-5","0.2812361049355269","0.0","2","7","17","5","false","APRT","343.5","0","2","0","0.9926347803305579","false","0","APRT","90922","0.6284403669724771"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","TMBIM6","347.0","0","1","0","0.9918886901846431","false","0","TMBIM6","0","0.0"
"3.5557312252964426","7.542130458117095E-5","0.2812361049355269","0.0","2","7","17","5","false","RAB5C","343.5","0","2","0","0.9926347803305579","false","0","RAB5C","90922","0.6284403669724771"
"3.558102766798419","1.7235351797531248E-5","0.2810486558542546","0.6666666666666666","7","7","17","5","false","PELI3","132.5","0","7","3","0.9926279459170074","false","0","PELI3","712","0.2951002227171492"
"3.693280632411067","0.0","0.2707619863013699","1.0","3","7","17","5","false","PELI1","179.5","0","3","1","0.9922383843446366","false","0","PELI1","0","0.5113960113960114"
"4.503952569169961","2.276812476089116E-5","0.22202720491443614","0.0","3","8","17","5","false","IL1B","6.5","0","3","1","0.9899021539793373","false","0","IL1B","2564","0.5"
"3.5557312252964426","7.542130458117095E-5","0.2812361049355269","0.0","2","7","17","5","false","ATP5F1","343.5","0","2","0","0.9926347803305579","false","0","ATP5F1","90922","0.6284403669724771"
"3.5296442687747036","5.756966293908893E-4","0.28331466965285557","0.0","3","7","23","5","false","PSMD6","241.66666666666666","0","3","0","0.9927099588796119","false","0","PSMD6","263974","0.4200116346713205"
"3.8146245059288537","0.0","0.2621490001036162","0.0","2","7","17","5","false","KCNQ1","347.0","0","2","1","0.9918886901846431","false","0","KCNQ1","0","0.0"
"4.8304347826086955","0.0","0.20702070207020704","0.0","2","8","6","1","false","SP100","4.0","0","2","1","0.9889612830472373","false","0","SP100","0","0.0"
"3.830830039525692","8.10771116717336E-4","0.2610400330169212","0.16666666666666666","6","7","6","1","false","CASP8AP2","16.0","0","6","2","0.9918419883587156","false","0","CASP8AP2","27492","0.31"
"3.8612648221343875","0.0030013548712391936","0.25898249564950354","0.16666666666666666","5","8","4","17","false","SMAD2","60.25","0","5","1","0.9917542800514859","false","0","SMAD2","273300","0.25754310344827586"
"4.6628458498023715","1.988474449089456E-5","0.21446130372128508","0.0","2","8","4","17","false","ANK3","3.0","0","2","0","0.9894442482714629","false","0","ANK3","876","0.5"
"4.763241106719367","0.0022824867610435487","0.2099410837274915","0.027777777777777776","9","8","4","17","false","LAMA5","4.0","0","9","0","0.9891549247644975","false","0","LAMA5","209564","0.1895424836601307"
"4.579841897233202","4.429730129717576E-4","0.2183481487874342","0.3333333333333333","4","8","4","17","false","ATF7IP","10.75","0","4","0","0.9896834527457256","false","0","ATF7IP","25072","0.3"
"5.762845849802371","0.0","0.17352537722908096","0.0","1","9","4","17","false","MUC7","9.0","0","1","0","0.9862742194530191","false","0","MUC7","0","0.0"
"5.762845849802371","0.0","0.17352537722908096","0.0","1","9","4","17","false","BTBD10","9.0","0","1","0","0.9862742194530191","false","0","BTBD10","0","0.0"
"3.7035573122529644","5.920010571130955E-4","0.2700106723585913","0.0","3","7","24","2","false","PPP1R12A","94.66666666666667","0","3","0","0.9922087685525852","false","0","PPP1R12A","39330","0.4277016742770167"
"4.03399209486166","5.401804527486913E-4","0.24789339604154417","0.0","3","8","21","1","false","PDPK1","32.666666666666664","0","3","0","0.9912565069312343","false","0","PDPK1","14136","0.4523809523809524"
"4.569565217391304","4.3249677388919807E-7","0.21883920076117985","0.0","2","8","7","1","false","GRIN2B","29.0","0","2","0","0.9897130685377772","false","0","GRIN2B","124","0.9032258064516129"
"4.440711462450593","4.3249677388919807E-7","0.22518914107699156","0.6666666666666666","3","8","7","1","false","GAB1","24.666666666666668","0","3","0","0.9900844050073471","false","0","GAB1","124","0.5481481481481482"
"4.517786561264822","1.8292022532545062E-4","0.22134733158355205","0.0","4","8","7","1","false","TIE1","18.0","0","4","0","0.9898622865669602","false","0","TIE1","8544","0.5151515151515151"
"3.7948616600790515","8.946215583325555E-4","0.26351421726903446","0.01818181818181818","11","7","15","1","false","PTPRG","23.545454545454547","0","11","0","0.9919456436308961","false","0","PTPRG","165254","0.1360914534567229"
"4.360474308300395","9.489384797037835E-5","0.22933284989122554","0.0","3","8","6","17","false","MDFI","4.333333333333333","0","3","0","0.9903156359991343","false","0","MDFI","4552","0.3333333333333333"
"3.767588932806324","3.717274611306859E-4","0.2654217373059169","0.0","2","7","13","17","false","TRAF3IP2","69.5","0","2","0","0.9920242393867252","false","0","TRAF3IP2","14264","0.5"
"5.039130434782609","0.0","0.1984469370146678","0.0","1","8","23","11","false","VASP","3.0","0","1","0","0.9883598546548051","false","0","VASP","0","0.0"
"4.0395256916996045","8.779081114687674E-4","0.24755381604696675","0.0","3","7","23","11","false","NSMAF","30.333333333333332","0","3","0","0.9912405599662835","false","0","NSMAF","144834","0.3333333333333333"
"4.119367588932806","1.1847665225443447E-4","0.24275570907695262","0.3333333333333333","3","8","11","11","false","ACTB","16.0","0","3","0","0.9910104680434214","false","0","ACTB","5828","0.3560606060606061"
"5.701185770750988","1.5107365981123272E-5","0.17540210759844704","0.0","5","8","12","8","false","LIFR","2.6666666666666665","0","5","2","0.9864519142053285","false","0","LIFR","790","0.5555555555555556"
"5.2660079051383395","7.021529740756273E-5","0.18989717030698794","0.3333333333333333","5","8","15","8","false","OSM","4.666666666666667","0","5","2","0.9877060290918204","false","0","OSM","3736","0.48148148148148145"
"5.277865612648221","6.78872239927873E-5","0.18947053096682392","0.0","3","8","15","8","false","LIF","5.5","0","3","1","0.9876718570240686","false","0","LIF","3630","0.6428571428571429"
"4.5154150197628455","2.6502768116598777E-5","0.2214635854341737","0.0","3","8","15","8","false","STAT2","13.0","0","3","1","0.9898691209805106","false","0","STAT2","768","0.5217391304347826"
"4.718577075098814","0.0","0.21192829619701795","0.0","1","8","15","8","false","LPLUNC3","13.0","0","1","0","0.9892836395530293","false","0","LPLUNC3","0","0.0"
"4.5154150197628455","2.6502768116598777E-5","0.2214635854341737","0.0","3","8","15","8","false","IRF9","13.0","0","3","1","0.9898691209805106","false","0","IRF9","768","0.5217391304347826"
"4.718577075098814","0.0","0.21192829619701795","0.0","1","8","15","8","false","EIF1AD","13.0","0","1","0","0.9892836395530293","false","0","EIF1AD","0","0.0"
"4.717786561264822","7.905138339920951E-4","0.21196380697050937","0.0","2","8","15","8","false","IFNGR1","7.0","0","2","0","0.9892859176908795","false","0","IFNGR1","24336","0.5"
"5.717391304347826","0.0","0.17490494296577946","0.0","1","9","15","8","false","IFNG","2.0","0","1","0","0.9864052123794012","false","0","IFNG","0","0.0"
"3.8924901185770753","9.648262933157709E-5","0.2569049553208773","0.0","2","7","16","4","false","UBXD8","25.0","0","2","0","0.9916642936064061","false","0","UBXD8","7808","0.5"
"4.062845849802372","0.0016729435868772387","0.24613289230469887","0.0","5","7","23","4","false","SEL1L","18.6","0","5","0","0.9911733548997049","false","0","SEL1L","306786","0.20229885057471264"
"5.062450592885376","0.0","0.19753279200499688","0.0","1","8","23","4","false","OS9","5.0","0","1","0","0.9882926495882265","false","0","OS9","0","0.0"
"4.616205533596838","4.623505017806019E-6","0.21662813597054542","0.0","2","9","10","1","false","IRS2","17.5","0","2","0","0.9895786584046201","false","0","IRS2","1978","0.6346153846153846"
"3.851383399209486","0.0031342756430602923","0.25964696223316913","0.0","21","8","10","1","false","IGF1R","6.214285714285714","0","20","5","0.9917827567746124","false","1","IGF1R","852020","0.1336996336996337"
"3.900395256916996","1.1694488902073113E-4","0.2563842723956222","0.0","3","8","7","1","false","GRB10","67.33333333333333","0","3","0","0.9916415122279049","false","0","GRB10","70768","0.3664825046040516"
"4.85098814229249","0.0","0.2061435671799886","0.0","2","9","10","1","false","ARHGEF12","14.0","0","2","1","0.9889020514631341","false","0","ARHGEF12","0","0.0"
"3.8399209486166006","1.1164078684291515E-4","0.26042202779207413","0.6","7","7","7","1","false","PIK3R2","66.2","0","7","2","0.9918157897734391","false","0","PIK3R2","41484","0.2920353982300885"
"3.8632411067193675","1.643110473424183E-4","0.2588500102312257","0.16666666666666666","5","7","7","1","false","IRS1","71.75","0","5","1","0.9917485847068606","false","0","IRS1","82370","0.3313953488372093"
"4.85098814229249","0.0","0.2061435671799886","0.0","1","9","10","1","false","SLC23A3","14.0","0","1","0","0.9889020514631341","false","0","SLC23A3","0","0.0"
"4.85098814229249","0.0","0.2061435671799886","0.0","1","9","10","1","false","IGF1","14.0","0","1","0","0.9889020514631341","false","0","IGF1","0","0.0"
"3.067193675889328","0.01499575321848419","0.32603092783505155","0.07894736842105263","71","7","10","2","false","NFKBIA","19.87719298245614","0","70","12","0.9940426695219328","false","1","NFKBIA","1693744","0.04833246482542991"
"4.066798418972332","0.0","0.2458936728545048","0.0","1","8","10","2","false","MED19","57.0","0","1","0","0.9911619642104544","false","0","MED19","0","0.0"
"4.066798418972332","0.0","0.2458936728545048","0.0","1","8","10","2","false","RWDD3","57.0","0","1","0","0.9911619642104544","false","0","RWDD3","0","0.0"
"3.935177865612648","5.9065401110497055E-5","0.25411811972679793","0.0","2","8","10","1","false","ZNF212","36.0","0","2","0","0.9915412741624995","false","0","ZNF212","4932","0.5"
"3.7438735177865614","8.826638181000292E-5","0.2671030405405405","0.0","3","8","10","1","false","ANXA1","112.0","0","3","1","0.992092583522229","false","0","ANXA1","13978","0.5186915887850467"
"4.066798418972332","0.0","0.2458936728545048","0.0","1","8","10","2","false","LCMR1","57.0","0","1","0","0.9911619642104544","false","0","LCMR1","0","0.0"
"4.066798418972332","0.0","0.2458936728545048","0.0","1","8","10","2","false","IKZF4","57.0","0","1","0","0.9911619642104544","false","0","IKZF4","0","0.0"
"4.066798418972332","0.0","0.2458936728545048","0.0","1","8","10","2","false","ELP3","57.0","0","1","0","0.9911619642104544","false","0","ELP3","0","0.0"
"4.066798418972332","0.0","0.2458936728545048","0.0","1","8","10","2","false","ATF4","57.0","0","1","0","0.9911619642104544","false","0","ATF4","0","0.0"
"4.066798418972332","0.0","0.2458936728545048","0.0","2","8","10","2","false","MCM5","57.0","0","2","1","0.9911619642104544","false","0","MCM5","0","0.0"
"3.768774703557312","0.0","0.26533822758259046","1.0","3","7","17","5","false","TAX1BP1","178.5","0","3","1","0.9920208221799501","false","0","TAX1BP1","0","0.5042372881355932"
"4.205928853754941","0.0","0.23775960905929894","0.0","1","8","19","5","false","LAPTM5","10.0","0","1","0","0.990761011948833","false","0","LAPTM5","0","0.0"
"3.206324110671937","0.0028753845131198018","0.3118836291913215","0.1111111111111111","13","7","19","5","false","TNFAIP3","54.0","0","12","1","0.9936417172603115","false","1","TNFAIP3","127604","0.11380042462845011"
"4.205928853754941","0.0","0.23775960905929894","0.0","1","8","19","5","false","KRR1","10.0","0","1","0","0.990761011948833","false","0","KRR1","0","0.0"
"4.205928853754941","0.0","0.23775960905929894","0.0","1","8","19","5","false","TICAM1","10.0","0","1","0","0.990761011948833","false","0","TICAM1","0","0.0"
"3.9873517786561266","5.611134083661087E-4","0.2507930214115781","0.3333333333333333","3","8","17","2","false","PRKCQ","11.666666666666666","0","3","0","0.9913909170643915","false","0","PRKCQ","15652","0.39080459770114945"
"3.307509881422925","0.0032333392366360823","0.3023422562141491","0.10606060606060606","16","7","19","2","false","BCL10","29.833333333333332","0","16","4","0.9933501156154959","false","0","BCL10","154896","0.1043144208037825"
"4.054940711462451","0.0","0.24661273028560288","1.0","4","8","19","2","false","COPS5","10.0","0","4","1","0.9911961362782062","false","0","COPS5","0","0.5"
"4.307114624505929","0.0","0.2321739928420666","0.0","2","8","19","2","false","C9orf89","12.0","0","2","1","0.9904694103040176","false","0","C9orf89","0","0.0"
"3.9292490118577077","1.492534118155792E-4","0.2545015591992757","0.0","5","8","11","1","false","BCL3","21.666666666666668","0","5","2","0.9915583601963754","false","0","BCL3","7198","0.3563218390804598"
"4.120553359683795","1.6825713774078826E-4","0.24268585131894482","0.0","3","8","21","3","false","SORBS2","32.5","0","3","1","0.9910070508366461","false","0","SORBS2","10204","0.5080645161290323"
"4.300790513833992","0.0","0.23251539380571637","0.0","1","8","21","3","false","RPS6KB1","40.0","0","1","0","0.9904876354068185","false","0","RPS6KB1","0","0.0"
"3.0537549407114626","0.005852111349123809","0.32746570023297955","0.07142857142857142","10","7","21","3","false","PPP2R1A","165.375","0","10","2","0.9940813978653847","false","0","PPP2R1A","929366","0.1723326359832636"
"3.4711462450592885","9.952536395809752E-4","0.28808927351400593","0.0","3","6","13","3","false","FRAP1","122.66666666666667","0","3","0","0.9928785410805208","false","0","FRAP1","78864","0.3496168582375479"
"3.5446640316205533","9.288345496363202E-4","0.282114183764496","0.0","3","7","13","3","false","CDKN1B","65.33333333333333","0","3","0","0.9926666742604596","false","0","CDKN1B","38488","0.3385964912280702"
"4.120553359683795","1.6825713774078826E-4","0.24268585131894482","0.0","2","8","21","3","false","SH3RF1","32.5","0","2","0","0.9910070508366461","false","0","SH3RF1","10204","0.5080645161290323"
"4.300790513833992","0.0","0.23251539380571637","0.0","1","8","21","3","false","SERTAD4","40.0","0","1","0","0.9904876354068185","false","0","SERTAD4","0","0.0"
"4.300790513833992","0.0","0.23251539380571637","0.0","1","8","21","3","false","PI4K2B","40.0","0","1","0","0.9904876354068185","false","0","PI4K2B","0","0.0"
"4.300790513833992","0.0","0.23251539380571637","0.0","1","8","21","3","false","NCOA4","40.0","0","1","0","0.9904876354068185","false","0","NCOA4","0","0.0"
"3.5043478260869567","9.355152306044694E-4","0.2853598014888337","0.0","3","7","12","3","false","DNAJB1","181.33333333333334","0","3","0","0.9927828592908156","false","0","DNAJB1","133132","0.36211512717536815"
"4.300790513833992","0.0","0.23251539380571637","0.0","1","8","21","3","false","BPGM","40.0","0","1","0","0.9904876354068185","false","0","BPGM","0","0.0"
"4.300790513833992","0.0","0.23251539380571637","0.0","1","8","21","3","false","MAPT","40.0","0","1","0","0.9904876354068185","false","0","MAPT","0","0.0"
"4.300790513833992","0.0","0.23251539380571637","0.0","1","8","21","3","false","FOXO1","40.0","0","1","0","0.9904876354068185","false","0","FOXO1","0","0.0"
"4.354940711462451","1.2174922947044194E-5","0.22962425122526772","0.0","3","8","21","1","false","SH3PX3","25.5","0","3","1","0.9903315829640851","false","0","SH3PX3","1292","0.5568181818181818"
"4.5462450592885375","0.0","0.21996174578334202","0.0","1","8","21","1","false","SPAG5","25.0","0","1","0","0.9897802736043558","false","0","SPAG5","0","0.0"
"3.5466403162055338","0.009841512985810407","0.2819569820572829","0.0","30","7","21","1","false","ADAM15","7.32","0","30","5","0.9926609789158343","false","0","ADAM15","435268","0.0632"
"4.545454545454546","3.920554371670606E-5","0.21999999999999997","0.0","2","8","21","1","false","MAD2L2","14.0","0","2","0","0.9897825517422059","false","0","MAD2L2","4588","0.5416666666666666"
"4.545454545454546","3.920554371670606E-5","0.21999999999999997","0.0","3","8","21","1","false","PACSIN3","14.0","0","3","1","0.9897825517422059","false","0","PACSIN3","4588","0.5416666666666666"
"4.392885375494071","3.6295080170322763E-5","0.227640813388519","0.0","2","8","21","1","false","SORBS1","23.0","0","2","0","0.9902222323472794","false","0","SORBS1","1950","0.5"
"4.348221343873518","3.7826385303887855E-5","0.22997909280974457","0.0","2","8","21","1","false","SH3PXD2A","38.5","0","2","0","0.9903509471358113","false","0","SH3PXD2A","4532","0.5514705882352942"
"4.5462450592885375","0.0","0.21996174578334202","0.0","1","8","21","1","false","SH3MD4","25.0","0","1","0","0.9897802736043558","false","0","SH3MD4","0","0.0"
"4.5462450592885375","0.0","0.21996174578334202","0.0","1","8","21","1","false","SH3GLB1","25.0","0","1","0","0.9897802736043558","false","0","SH3GLB1","0","0.0"
"4.5462450592885375","0.0","0.21996174578334202","0.0","1","8","21","1","false","NPHP1","25.0","0","1","0","0.9897802736043558","false","0","NPHP1","0","0.0"
"4.5462450592885375","0.0","0.21996174578334202","0.0","1","8","21","1","false","ARHGEF7","25.0","0","1","0","0.9897802736043558","false","0","ARHGEF7","0","0.0"
"4.5462450592885375","0.0","0.21996174578334202","0.0","1","8","21","1","false","ARHGEF6","25.0","0","1","0","0.9897802736043558","false","0","ARHGEF6","0","0.0"
"3.792490118577075","5.463444522274504E-4","0.2636789994788952","0.16666666666666666","4","7","7","1","false","YES1","66.0","0","4","0","0.9919524780444465","false","0","YES1","41624","0.27521008403361347"
"3.9209486166007905","0.0010966091646689058","0.2550403225806452","0.0","3","8","23","1","false","TRIP13","42.0","0","3","0","0.9915822806438017","false","0","TRIP13","142554","0.3333333333333333"
"4.198418972332016","9.461902988883338E-5","0.23818489926567502","0.0","4","8","21","1","false","SNX9","34.333333333333336","0","4","1","0.9907826542584092","false","0","SNX9","9108","0.3831417624521073"
"5.102371541501976","0.0","0.1959872956851809","0.0","1","9","11","7","false","TGFB3","6.0","0","1","0","0.9881776036267955","false","0","TGFB3","0","0.0"
"4.102766798418973","0.002915386139339849","0.24373795761078995","0.2","9","8","11","7","false","TGFBR2","7.5","0","8","1","0.9910583089382737","false","1","TGFBR2","93602","0.19369369369369369"
"3.4011857707509883","0.0022245502953053484","0.2940151074956421","0.0","3","7","8","5","false","PA2G4","245.0","0","3","0","0.9930801562802565","false","0","PA2G4","221344","0.4128595600676819"
"4.13596837944664","0.0","0.24178134556574923","1.0","2","7","15","1","false","SH3BP2","49.5","0","2","0","0.9909626271485688","false","0","SH3BP2","0","0.5439560439560439"
"3.4043478260869566","0.003113740876968645","0.2937420178799489","0.17582417582417584","17","7","14","1","false","VAV1","28.857142857142858","0","17","3","0.993071043728856","false","0","VAV1","230144","0.10700909577314072"
"3.158102766798419","0.0053577560734893465","0.3166458072590738","0.06666666666666667","7","7","17","1","false","CDC42","106.16666666666667","0","7","1","0.9937806836691687","false","0","CDC42","485722","0.17612687813021702"
"4.40395256916996","0.0","0.22706874887811884","0.0","1","8","14","1","false","RHOA","14.0","0","1","0","0.9901903384173776","false","0","RHOA","0","0.0"
"4.40395256916996","0.0","0.22706874887811884","0.0","2","8","14","1","false","ZNF655","14.0","0","2","1","0.9901903384173776","false","0","ZNF655","0","0.0"
"3.7940711462450594","0.004279679136212991","0.2635691217835191","0.0641025641025641","18","7","19","8","false","IFNAR2","8.384615384615385","0","18","5","0.9919479217687461","false","0","IFNAR2","242550","0.09807692307692308"
